"congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation"
109,"2005-01-03","House","WY",200,"CUBIN, Barbara L.","C000962","1946-11-30",6,6,21219,58.0944558521561,"Boomers"
110,"2007-01-03","House","WY",200,"CUBIN, Barbara L.","C000962","1946-11-30",7,7,21949,60.0930869267625,"Boomers"
108,"2003-01-03","House","MD",100,"CUMMINGS, Elijah Eugene","C000984","1951-01-18",5,5,18978,51.958932238193,"Boomers"
109,"2005-01-03","House","MD",100,"CUMMINGS, Elijah Eugene","C000984","1951-01-18",6,6,19709,53.9603011635866,"Boomers"
110,"2007-01-03","House","MD",100,"CUMMINGS, Elijah Eugene","C000984","1951-01-18",7,7,20439,55.958932238193,"Boomers"
111,"2009-01-03","House","MD",100,"CUMMINGS, Elijah Eugene","C000984","1951-01-18",8,8,21170,57.9603011635866,"Boomers"
112,"2011-01-03","House","MD",100,"CUMMINGS, Elijah Eugene","C000984","1951-01-18",9,9,21900,59.958932238193,"Boomers"
113,"2013-01-03","House","MD",100,"CUMMINGS, Elijah Eugene","C000984","1951-01-18",10,10,22631,61.9603011635866,"Boomers"
114,"2015-01-03","House","MD",100,"CUMMINGS, Elijah Eugene","C000984","1951-01-18",11,11,23361,63.958932238193,"Boomers"
115,"2017-01-03","House","MD",100,"CUMMINGS, Elijah Eugene","C000984","1951-01-18",12,12,24092,65.9603011635866,"Boomers"
116,"2019-01-03","House","MD",100,"CUMMINGS, Elijah Eugene","C000984","1951-01-18",13,13,24822,67.958932238193,"Boomers"
108,"2003-01-03","House","CA",200,"CUNNINGHAM, Randall (Duke)","C000994","1941-12-08",7,7,22306,61.0704996577687,"Silent"
109,"2005-01-03","House","CA",200,"CUNNINGHAM, Randall (Duke)","C000994","1941-12-08",8,8,23037,63.0718685831622,"Silent"
108,"2003-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",4,4,18289,50.072553045859,"Boomers"
109,"2005-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",5,5,19020,52.0739219712526,"Boomers"
110,"2007-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",6,6,19750,54.072553045859,"Boomers"
111,"2009-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",7,7,20481,56.0739219712526,"Boomers"
112,"2011-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",8,8,21211,58.072553045859,"Boomers"
113,"2013-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",9,9,21942,60.0739219712526,"Boomers"
114,"2015-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",10,10,22672,62.072553045859,"Boomers"
115,"2017-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",11,11,23403,64.0739219712526,"Boomers"
116,"2019-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",12,12,24133,66.072553045859,"Boomers"
117,"2021-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",13,13,24864,68.0739219712526,"Boomers"
118,"2023-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",14,14,25594,70.072553045859,"Boomers"
108,"2003-01-03","House","CA",100,"CAPPS, Lois","C001036","1938-01-10",4,4,23734,64.9801505817933,"Silent"
109,"2005-01-03","House","CA",100,"CAPPS, Lois","C001036","1938-01-10",5,5,24465,66.9815195071869,"Silent"
110,"2007-01-03","House","CA",100,"CAPPS, Lois","C001036","1938-01-10",6,6,25195,68.9801505817933,"Silent"
111,"2009-01-03","House","CA",100,"CAPPS, Lois","C001036","1938-01-10",7,7,25926,70.9815195071869,"Silent"
112,"2011-01-03","House","CA",100,"CAPPS, Lois","C001036","1938-01-10",8,8,26656,72.9801505817933,"Silent"
113,"2013-01-03","House","CA",100,"CAPPS, Lois","C001036","1938-01-10",9,9,27387,74.9815195071869,"Silent"
114,"2015-01-03","House","CA",100,"CAPPS, Lois","C001036","1938-01-10",10,10,28117,76.9801505817933,"Silent"
108,"2003-01-03","House","MA",100,"CAPUANO, Michael Everett","C001037","1952-01-09",3,3,18622,50.984257357974,"Boomers"
109,"2005-01-03","House","MA",100,"CAPUANO, Michael Everett","C001037","1952-01-09",4,4,19353,52.9856262833676,"Boomers"
110,"2007-01-03","House","MA",100,"CAPUANO, Michael Everett","C001037","1952-01-09",5,5,20083,54.984257357974,"Boomers"
111,"2009-01-03","House","MA",100,"CAPUANO, Michael Everett","C001037","1952-01-09",6,6,20814,56.9856262833676,"Boomers"
112,"2011-01-03","House","MA",100,"CAPUANO, Michael Everett","C001037","1952-01-09",7,7,21544,58.984257357974,"Boomers"
113,"2013-01-03","House","MA",100,"CAPUANO, Michael Everett","C001037","1952-01-09",8,8,22275,60.9856262833676,"Boomers"
114,"2015-01-03","House","MA",100,"CAPUANO, Michael Everett","C001037","1952-01-09",9,9,23005,62.984257357974,"Boomers"
115,"2017-01-03","House","MA",100,"CAPUANO, Michael Everett","C001037","1952-01-09",10,10,23736,64.9856262833676,"Boomers"
108,"2003-01-03","House","NY",100,"CROWLEY, Joseph","C001038","1962-03-16",3,3,14903,40.8021902806297,"Boomers"
109,"2005-01-03","House","NY",100,"CROWLEY, Joseph","C001038","1962-03-16",4,4,15634,42.8035592060233,"Boomers"
110,"2007-01-03","House","NY",100,"CROWLEY, Joseph","C001038","1962-03-16",5,5,16364,44.8021902806297,"Boomers"
111,"2009-01-03","House","NY",100,"CROWLEY, Joseph","C001038","1962-03-16",6,6,17095,46.8035592060233,"Boomers"
112,"2011-01-03","House","NY",100,"CROWLEY, Joseph","C001038","1962-03-16",7,7,17825,48.8021902806297,"Boomers"
113,"2013-01-03","House","NY",100,"CROWLEY, Joseph","C001038","1962-03-16",8,8,18556,50.8035592060233,"Boomers"
114,"2015-01-03","House","NY",100,"CROWLEY, Joseph","C001038","1962-03-16",9,9,19286,52.8021902806297,"Boomers"
115,"2017-01-03","House","NY",100,"CROWLEY, Joseph","C001038","1962-03-16",10,10,20017,54.8035592060233,"Boomers"
117,"2021-01-03","House","FL",200,"CAMMACK, Kat","C001039","1988-02-16",1,1,12010,32.8815879534565,"Millennial"
118,"2023-01-03","House","FL",200,"CAMMACK, Kat","C001039","1988-02-16",2,2,12740,34.880219028063,"Millennial"
108,"2003-01-03","Senate","RI",200,"CHAFEE, Lincoln Davenport","C001040","1953-03-26",3,3,18180,49.7741273100616,"Boomers"
109,"2005-01-03","Senate","RI",200,"CHAFEE, Lincoln Davenport","C001040","1953-03-26",4,4,18911,51.7754962354552,"Boomers"
108,"2003-01-03","Senate","NY",100,"CLINTON, Hillary Rodham","C001041","1947-10-26",2,2,20158,55.1895961670089,"Boomers"
109,"2005-01-03","Senate","NY",100,"CLINTON, Hillary Rodham","C001041","1947-10-26",3,3,20889,57.1909650924025,"Boomers"
110,"2007-01-03","Senate","NY",100,"CLINTON, Hillary Rodham","C001041","1947-10-26",4,4,21619,59.1895961670089,"Boomers"
111,"2009-01-03","Senate","NY",100,"CLINTON, Hillary Rodham","C001041","1947-10-26",5,5,22350,61.1909650924025,"Boomers"
108,"2003-01-03","Senate","NJ",100,"CORZINE, Jon Stevens","C001042","1947-01-01",2,2,20456,56.0054757015743,"Boomers"
109,"2005-01-03","Senate","NJ",100,"CORZINE, Jon Stevens","C001042","1947-01-01",3,3,21187,58.0068446269678,"Boomers"
108,"2003-01-03","House","OK",100,"CARSON, Brad","C001044","1967-03-11",2,2,13082,35.8165639972622,"Gen X"
108,"2003-01-03","House","FL",200,"CRENSHAW, Ander","C001045","1944-09-01",2,2,21308,58.3381245722108,"Silent"
109,"2005-01-03","House","FL",200,"CRENSHAW, Ander","C001045","1944-09-01",3,3,22039,60.3394934976044,"Silent"
110,"2007-01-03","House","FL",200,"CRENSHAW, Ander","C001045","1944-09-01",4,4,22769,62.3381245722108,"Silent"
111,"2009-01-03","House","FL",200,"CRENSHAW, Ander","C001045","1944-09-01",5,5,23500,64.3394934976044,"Silent"
112,"2011-01-03","House","FL",200,"CRENSHAW, Ander","C001045","1944-09-01",6,6,24230,66.3381245722108,"Silent"
113,"2013-01-03","House","FL",200,"CRENSHAW, Ander","C001045","1944-09-01",7,7,24961,68.3394934976044,"Silent"
114,"2015-01-03","House","FL",200,"CRENSHAW, Ander","C001045","1944-09-01",8,8,25691,70.3381245722108,"Silent"
108,"2003-01-03","House","VA",200,"CANTOR, Eric","C001046","1963-06-06",2,2,14456,39.5783709787817,"Boomers"
109,"2005-01-03","House","VA",200,"CANTOR, Eric","C001046","1963-06-06",3,3,15187,41.5797399041752,"Boomers"
110,"2007-01-03","House","VA",200,"CANTOR, Eric","C001046","1963-06-06",4,4,15917,43.5783709787817,"Boomers"
111,"2009-01-03","House","VA",200,"CANTOR, Eric","C001046","1963-06-06",5,5,16648,45.5797399041752,"Boomers"
112,"2011-01-03","House","VA",200,"CANTOR, Eric","C001046","1963-06-06",6,6,17378,47.5783709787817,"Boomers"
113,"2013-01-03","House","VA",200,"CANTOR, Eric","C001046","1963-06-06",7,7,18109,49.5797399041752,"Boomers"
108,"2003-01-03","House","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",2,2,17935,49.1033538672142,"Boomers"
109,"2005-01-03","House","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",3,3,18666,51.1047227926078,"Boomers"
110,"2007-01-03","House","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",4,4,19396,53.1033538672142,"Boomers"
111,"2009-01-03","House","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",5,5,20127,55.1047227926078,"Boomers"
112,"2011-01-03","House","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",6,6,20857,57.1033538672142,"Boomers"
113,"2013-01-03","House","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",7,7,21588,59.1047227926078,"Boomers"
114,"2015-01-03","Senate","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",8,1,22318,61.1033538672142,"Boomers"
115,"2017-01-03","Senate","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",9,2,23049,63.1047227926078,"Boomers"
116,"2019-01-03","Senate","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",10,3,23779,65.1033538672142,"Boomers"
117,"2021-01-03","Senate","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",11,4,24510,67.1047227926078,"Boomers"
118,"2023-01-03","Senate","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",12,5,25240,69.1033538672142,"Boomers"
108,"2003-01-03","House","TX",200,"CULBERSON, John","C001048","1956-08-24",2,2,16933,46.3600273785079,"Boomers"
109,"2005-01-03","House","TX",200,"CULBERSON, John","C001048","1956-08-24",3,3,17664,48.3613963039014,"Boomers"
110,"2007-01-03","House","TX",200,"CULBERSON, John","C001048","1956-08-24",4,4,18394,50.3600273785079,"Boomers"
111,"2009-01-03","House","TX",200,"CULBERSON, John","C001048","1956-08-24",5,5,19125,52.3613963039014,"Boomers"
112,"2011-01-03","House","TX",200,"CULBERSON, John","C001048","1956-08-24",6,6,19855,54.3600273785079,"Boomers"
113,"2013-01-03","House","TX",200,"CULBERSON, John","C001048","1956-08-24",7,7,20586,56.3613963039014,"Boomers"
114,"2015-01-03","House","TX",200,"CULBERSON, John","C001048","1956-08-24",8,8,21316,58.3600273785079,"Boomers"
115,"2017-01-03","House","TX",200,"CULBERSON, John","C001048","1956-08-24",9,9,22047,60.3613963039014,"Boomers"
108,"2003-01-03","House","MO",100,"CLAY, William Lacy, Jr.","C001049","1956-07-27",2,2,16961,46.4366872005476,"Boomers"
109,"2005-01-03","House","MO",100,"CLAY, William Lacy, Jr.","C001049","1956-07-27",3,3,17692,48.4380561259411,"Boomers"
110,"2007-01-03","House","MO",100,"CLAY, William Lacy, Jr.","C001049","1956-07-27",4,4,18422,50.4366872005476,"Boomers"
111,"2009-01-03","House","MO",100,"CLAY, William Lacy, Jr.","C001049","1956-07-27",5,5,19153,52.4380561259411,"Boomers"
112,"2011-01-03","House","MO",100,"CLAY, William Lacy, Jr.","C001049","1956-07-27",6,6,19883,54.4366872005476,"Boomers"
113,"2013-01-03","House","MO",100,"CLAY, William Lacy, Jr.","C001049","1956-07-27",7,7,20614,56.4380561259411,"Boomers"
114,"2015-01-03","House","MO",100,"CLAY, William Lacy, Jr.","C001049","1956-07-27",8,8,21344,58.4366872005476,"Boomers"
115,"2017-01-03","House","MO",100,"CLAY, William Lacy, Jr.","C001049","1956-07-27",9,9,22075,60.4380561259411,"Boomers"
116,"2019-01-03","House","MO",100,"CLAY, William Lacy, Jr.","C001049","1956-07-27",10,10,22805,62.4366872005476,"Boomers"
108,"2003-01-03","House","CA",100,"CARDOZA, Dennis A.","C001050","1959-03-31",1,1,15984,43.7618069815195,"Boomers"
109,"2005-01-03","House","CA",100,"CARDOZA, Dennis A.","C001050","1959-03-31",2,2,16715,45.7631759069131,"Boomers"
110,"2007-01-03","House","CA",100,"CARDOZA, Dennis A.","C001050","1959-03-31",3,3,17445,47.7618069815195,"Boomers"
111,"2009-01-03","House","CA",100,"CARDOZA, Dennis A.","C001050","1959-03-31",4,4,18176,49.7631759069131,"Boomers"
112,"2011-01-03","House","CA",100,"CARDOZA, Dennis A.","C001050","1959-03-31",5,5,18906,51.7618069815195,"Boomers"
108,"2003-01-03","House","TX",200,"CARTER, John R.","C001051","1941-11-06",1,1,22338,61.1581108829569,"Silent"
109,"2005-01-03","House","TX",200,"CARTER, John R.","C001051","1941-11-06",2,2,23069,63.1594798083504,"Silent"
110,"2007-01-03","House","TX",200,"CARTER, John R.","C001051","1941-11-06",3,3,23799,65.1581108829569,"Silent"
111,"2009-01-03","House","TX",200,"CARTER, John R.","C001051","1941-11-06",4,4,24530,67.1594798083504,"Silent"
112,"2011-01-03","House","TX",200,"CARTER, John R.","C001051","1941-11-06",5,5,25260,69.1581108829569,"Silent"
113,"2013-01-03","House","TX",200,"CARTER, John R.","C001051","1941-11-06",6,6,25991,71.1594798083504,"Silent"
114,"2015-01-03","House","TX",200,"CARTER, John R.","C001051","1941-11-06",7,7,26721,73.1581108829569,"Silent"
115,"2017-01-03","House","TX",200,"CARTER, John R.","C001051","1941-11-06",8,8,27452,75.1594798083504,"Silent"
116,"2019-01-03","House","TX",200,"CARTER, John R.","C001051","1941-11-06",9,9,28182,77.1581108829569,"Silent"
117,"2021-01-03","House","TX",200,"CARTER, John R.","C001051","1941-11-06",10,10,28913,79.1594798083504,"Silent"
118,"2023-01-03","House","TX",200,"CARTER, John R.","C001051","1941-11-06",11,11,29643,81.1581108829569,"Silent"
108,"2003-01-03","House","IN",200,"CHOCOLA, Chris","C001052","1962-02-24",1,1,14923,40.8569472963723,"Boomers"
109,"2005-01-03","House","IN",200,"CHOCOLA, Chris","C001052","1962-02-24",2,2,15654,42.8583162217659,"Boomers"
108,"2003-01-03","House","OK",200,"COLE, Tom","C001053","1949-04-28",1,1,19608,53.6837782340862,"Boomers"
109,"2005-01-03","House","OK",200,"COLE, Tom","C001053","1949-04-28",2,2,20339,55.6851471594798,"Boomers"
110,"2007-01-03","House","OK",200,"COLE, Tom","C001053","1949-04-28",3,3,21069,57.6837782340862,"Boomers"
111,"2009-01-03","House","OK",200,"COLE, Tom","C001053","1949-04-28",4,4,21800,59.6851471594798,"Boomers"
112,"2011-01-03","House","OK",200,"COLE, Tom","C001053","1949-04-28",5,5,22530,61.6837782340862,"Boomers"
113,"2013-01-03","House","OK",200,"COLE, Tom","C001053","1949-04-28",6,6,23261,63.6851471594798,"Boomers"
114,"2015-01-03","House","OK",200,"COLE, Tom","C001053","1949-04-28",7,7,23991,65.6837782340862,"Boomers"
115,"2017-01-03","House","OK",200,"COLE, Tom","C001053","1949-04-28",8,8,24722,67.6851471594798,"Boomers"
116,"2019-01-03","House","OK",200,"COLE, Tom","C001053","1949-04-28",9,9,25452,69.6837782340862,"Boomers"
117,"2021-01-03","House","OK",200,"COLE, Tom","C001053","1949-04-28",10,10,26183,71.6851471594798,"Boomers"
118,"2023-01-03","House","OK",200,"COLE, Tom","C001053","1949-04-28",11,11,26913,73.6837782340862,"Boomers"
117,"2021-01-03","House","AL",200,"CARL, Jerry L.","C001054","1958-06-17",1,1,22846,62.54893908282,"Boomers"
118,"2023-01-03","House","AL",200,"CARL, Jerry L.","C001054","1958-06-17",2,2,23576,64.5475701574264,"Boomers"
108,"2003-01-03","House","HI",100,"CASE, Ed","C001055","1952-09-27",2,2,18360,50.2669404517454,"Boomers"
109,"2005-01-03","House","HI",100,"CASE, Ed","C001055","1952-09-27",3,3,19091,52.268309377139,"Boomers"
116,"2019-01-03","House","HI",100,"CASE, Ed","C001055","1952-09-27",4,4,24204,66.2669404517454,"Boomers"
117,"2021-01-03","House","HI",100,"CASE, Ed","C001055","1952-09-27",5,5,24935,68.268309377139,"Boomers"
118,"2023-01-03","House","HI",100,"CASE, Ed","C001055","1952-09-27",6,6,25665,70.2669404517454,"Boomers"
108,"2003-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",2,2,18598,50.9185489390828,"Boomers"
109,"2005-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",3,3,19329,52.9199178644764,"Boomers"
110,"2007-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",4,4,20059,54.9185489390828,"Boomers"
111,"2009-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",5,5,20790,56.9199178644764,"Boomers"
112,"2011-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",6,6,21520,58.9185489390828,"Boomers"
113,"2013-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",7,7,22251,60.9199178644764,"Boomers"
114,"2015-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",8,8,22981,62.9185489390828,"Boomers"
115,"2017-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",9,9,23712,64.9199178644764,"Boomers"
116,"2019-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",10,10,24442,66.9185489390828,"Boomers"
117,"2021-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",11,11,25173,68.9199178644764,"Boomers"
118,"2023-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",12,12,25903,70.9185489390828,"Boomers"
108,"2003-01-03","Senate","MN",200,"COLEMAN, Norm","C001057","1949-08-17",1,1,19497,53.3798767967146,"Boomers"
109,"2005-01-03","Senate","MN",200,"COLEMAN, Norm","C001057","1949-08-17",2,2,20228,55.3812457221081,"Boomers"
110,"2007-01-03","Senate","MN",200,"COLEMAN, Norm","C001057","1949-08-17",3,3,20958,57.3798767967146,"Boomers"
108,"2003-01-03","House","KY",100,"CHANDLER, A. B. (Ben)","C001058","1959-09-12",1,1,15819,43.3100616016427,"Boomers"
109,"2005-01-03","House","KY",100,"CHANDLER, A. B. (Ben)","C001058","1959-09-12",2,2,16550,45.3114305270363,"Boomers"
110,"2007-01-03","House","KY",100,"CHANDLER, A. B. (Ben)","C001058","1959-09-12",3,3,17280,47.3100616016427,"Boomers"
111,"2009-01-03","House","KY",100,"CHANDLER, A. B. (Ben)","C001058","1959-09-12",4,4,18011,49.3114305270363,"Boomers"
112,"2011-01-03","House","KY",100,"CHANDLER, A. B. (Ben)","C001058","1959-09-12",5,5,18741,51.3100616016427,"Boomers"
109,"2005-01-03","House","CA",100,"COSTA, Jim","C001059","1952-04-13",1,1,19258,52.72553045859,"Boomers"
110,"2007-01-03","House","CA",100,"COSTA, Jim","C001059","1952-04-13",2,2,19988,54.7241615331964,"Boomers"
111,"2009-01-03","House","CA",100,"COSTA, Jim","C001059","1952-04-13",3,3,20719,56.72553045859,"Boomers"
112,"2011-01-03","House","CA",100,"COSTA, Jim","C001059","1952-04-13",4,4,21449,58.7241615331964,"Boomers"
113,"2013-01-03","House","CA",100,"COSTA, Jim","C001059","1952-04-13",5,5,22180,60.72553045859,"Boomers"
114,"2015-01-03","House","CA",100,"COSTA, Jim","C001059","1952-04-13",6,6,22910,62.7241615331964,"Boomers"
115,"2017-01-03","House","CA",100,"COSTA, Jim","C001059","1952-04-13",7,7,23641,64.72553045859,"Boomers"
116,"2019-01-03","House","CA",100,"COSTA, Jim","C001059","1952-04-13",8,8,24371,66.7241615331964,"Boomers"
117,"2021-01-03","House","CA",100,"COSTA, Jim","C001059","1952-04-13",9,9,25102,68.72553045859,"Boomers"
118,"2023-01-03","House","CA",100,"COSTA, Jim","C001059","1952-04-13",10,10,25832,70.7241615331964,"Boomers"
109,"2005-01-03","House","MO",100,"CARNAHAN, Russ","C001060","1958-07-10",1,1,16979,46.485968514716,"Boomers"
110,"2007-01-03","House","MO",100,"CARNAHAN, Russ","C001060","1958-07-10",2,2,17709,48.4845995893224,"Boomers"
111,"2009-01-03","House","MO",100,"CARNAHAN, Russ","C001060","1958-07-10",3,3,18440,50.485968514716,"Boomers"
112,"2011-01-03","House","MO",100,"CARNAHAN, Russ","C001060","1958-07-10",4,4,19170,52.4845995893224,"Boomers"
109,"2005-01-03","House","MO",100,"CLEAVER, Emanuel, II","C001061","1944-10-26",1,1,21984,60.1889117043121,"Silent"
110,"2007-01-03","House","MO",100,"CLEAVER, Emanuel, II","C001061","1944-10-26",2,2,22714,62.1875427789185,"Silent"
111,"2009-01-03","House","MO",100,"CLEAVER, Emanuel, II","C001061","1944-10-26",3,3,23445,64.1889117043121,"Silent"
112,"2011-01-03","House","MO",100,"CLEAVER, Emanuel, II","C001061","1944-10-26",4,4,24175,66.1875427789186,"Silent"
113,"2013-01-03","House","MO",100,"CLEAVER, Emanuel, II","C001061","1944-10-26",5,5,24906,68.1889117043121,"Silent"
114,"2015-01-03","House","MO",100,"CLEAVER, Emanuel, II","C001061","1944-10-26",6,6,25636,70.1875427789186,"Silent"
