"district_name","district_code","school_name","school_code","school_type","teachers_included","enrollment_k12_2122","frpm_k12_2122","mean_exp_years"
"Santa Ana Unified",66670,"Willard Intermediate",6061758,"Intermediate/Middle Schools (Public)",27,"468","66.20%",11.5740740740741
"Santa Ana Unified",66670,"Wilson Elementary",6030449,"Elementary Schools (Public)",24,"461","65.10%",21.0791666666667
"South Bay Union",68395,"Bayside STEAM Academy",6040463,"Elementary Schools (Public)",21,"451","78.00%",19.7904761904762
"South Bay Union",68395,"Central Elementary",6040471,"Elementary Schools (Public)",20,"381","80.30%",12.135
"South Bay Union",68395,"Emory Elementary",6040489,"Elementary Schools (Public)",17,"410","62.40%",21.3588235294118
"South Bay Union",68395,"George Nicoloff Elementary",6098487,"Elementary Schools (Public)",28,"617","75.70%",17.2821428571429
"South Bay Union",68395,"Godfrey G. Berry Elementary",6067029,"Elementary Schools (Public)",15,"357","72.80%",16.7866666666667
"South Bay Union",68395,"Howard Pence Elementary",6094973,"Elementary Schools (Public)",21,"513","75.40%",22.3238095238095
"South Bay Union",68395,"Imperial Beach Charter",6040505,"Elementary Schools (Public)",37,"794","54.40%",14.0378378378378
"South Bay Union",68395,"Nestor Language Academy Charter",6040513,"Elementary Schools (Public)",48,"1,042","52.10%",18.625
"South Bay Union",68395,"Oneonta Elementary",6040521,"Elementary Schools (Public)",17,"381","68.50%",16.5294117647059
"South Bay Union",68395,"SBUSD Virtual Academy",140327,"Elementary Schools (Public)",8,"254","59.40%",20.075
"South Bay Union",68395,"Sunnyslope Elementary",6040539,"Elementary Schools (Public)",18,"370","55.10%",21.3944444444444
"South Bay Union",68395,"Teofilo Mendoza",6116008,"Elementary Schools (Public)",26,"546","73.40%",19.4846153846154
"Sweetwater Union High",68411,"Alta Vista Academy",3731460,"District Community Day Schools",8,"28","96.40%",17.375
"Sweetwater Union High",68411,"Bonita Vista Middle",6059745,"Intermediate/Middle Schools (Public)",29,"830","38.40%",17.2413793103448
"Sweetwater Union High",68411,"Bonita Vista Senior High",3730405,"High Schools (Public)",86,"2,235","37.60%",14.1976744186047
"Sweetwater Union High",68411,"Castle Park Middle",6059752,"Intermediate/Middle Schools (Public)",22,"744","78.10%",10.9545454545455
"Sweetwater Union High",68411,"Castle Park Senior High",3730801,"High Schools (Public)",60,"1,491","58.50%",10.9833333333333
"Sweetwater Union High",68411,"Chula Vista Middle",6059760,"Intermediate/Middle Schools (Public)",24,"656","66.20%",14.7083333333333
"Sweetwater Union High",68411,"Chula Vista Senior High",3731064,"High Schools (Public)",91,"2,227","56.40%",16.8470588235294
"Sweetwater Union High",68411,"East Hills Academy",115873,"Special Education Schools (Public)",11,"61","54.10%",8.54545454545454
"Sweetwater Union High",68411,"Eastlake High",3730843,"High Schools (Public)",103,"2,847","18.50%",14.343137254902
"Sweetwater Union High",68411,"Eastlake Middle",6120968,"Intermediate/Middle Schools (Public)",56,"1,530","20.30%",15.1964285714286
"Sweetwater Union High",68411,"Granger Junior High",6059778,"Junior High Schools (Public)",31,"832","77.40%",13
"Sweetwater Union High",68411,"Hilltop Middle",6062004,"Intermediate/Middle Schools (Public)",30,"838","59.50%",12.0666666666667
"Sweetwater Union High",68411,"Hilltop Senior High",3732849,"High Schools (Public)",73,"1,906","45.60%",15.3287671232877
"Sweetwater Union High",68411,"Launch Virtual Academy",140939,"Alternative Schools of Choice",17,"634","50.80%",13.3529411764706
"Sweetwater Union High",68411,"Mar Vista Academy",6059786,"Intermediate/Middle Schools (Public)",19,"530","82.60%",12.6842105263158
"Sweetwater Union High",68411,"Mar Vista Senior High",3733953,"High Schools (Public)",52,"1,448","64.00%",15.2745098039216
"Sweetwater Union High",68411,"Montgomery Middle",6070890,"Intermediate/Middle Schools (Public)",27,"705","73.60%",14.8518518518519
"Sweetwater Union High",68411,"Montgomery Senior High",3738234,"High Schools (Public)",63,"1,739","55.80%",12.2380952380952
"Sweetwater Union High",68411,"National City Middle",6059794,"Intermediate/Middle Schools (Public)",23,"682","84.00%",14.3478260869565
"Sweetwater Union High",68411,"Olympian High",111831,"High Schools (Public)",82,"2,310","25.10%",12.7439024390244
"Sweetwater Union High",68411,"Options Secondary",3731155,"Alternative Schools of Choice",10,"75","78.70%",10.3
"Sweetwater Union High",68411,"Otay Ranch Senior High",3731627,"High Schools (Public)",89,"2,515","33.60%",14.3932584269663
"Sweetwater Union High",68411,"Palomar High",3732047,"Continuation High Schools",16,"233","77.30%",16.125
"Sweetwater Union High",68411,"Rancho del Rey Middle",6114276,"Intermediate/Middle Schools (Public)",62,"1,619","22.40%",15.1935483870968
"Sweetwater Union High",68411,"San Ysidro High",3731502,"High Schools (Public)",89,"2,408","65.90%",12.3595505617978
"Sweetwater Union High",68411,"Southwest Middle",6062012,"Intermediate/Middle Schools (Public)",13,"462","75.30%",16.3076923076923
"Sweetwater Union High",68411,"Southwest Senior High",3730124,"High Schools (Public)",63,"1,625","81.70%",13.672131147541
"Sweetwater Union High",68411,"Sweetwater High",3738226,"High Schools (Public)",94,"2,804","68.30%",12.968085106383
"Vallejo City Unified",70581,"Annie Pennycook Elementary",6051379,"Elementary Schools (Public)",14,"480","62.50%",7.79285714285714
"Vallejo City Unified",70581,"Cave Language Academy",6051429,"Elementary Schools (Public)",19,"377","62.10%",7.47368421052632
"Vallejo City Unified",70581,"Dan Mini Elementary",6051411,"Elementary Schools (Public)",20,"444","61.90%",14.57
"Vallejo City Unified",70581,"Federal Terrace Elementary",6051445,"Elementary Schools (Public)",13,"308","73.70%",5.96923076923077
"Vallejo City Unified",70581,"Glen Cove Elementary",6107684,"Elementary Schools (Public)",19,"463","59.60%",14.8105263157895
"Vallejo City Unified",70581,"Grace Patterson Elementary",6099667,"Elementary Schools (Public)",15,"390","86.90%",14.4866666666667
"Vallejo City Unified",70581,"Highland Elementary",6051478,"Elementary Schools (Public)",18,"510","77.60%",7.93888888888889
"Vallejo City Unified",70581,"Hogan Middle",6060206,"Intermediate/Middle Schools (Public)",31,"930","73.80%",13.2741935483871
"Vallejo City Unified",70581,"Jesse M. Bethel High",4830147,"High Schools (Public)",58,"1,499","72.70%",9.80344827586207
"Vallejo City Unified",70581,"John Finney High (Continuation)",4838058,"Continuation High Schools",5,"130","60.80%",12.94
"Vallejo City Unified",70581,"Johnston Cooper Elementary",6051395,"Elementary Schools (Public)",17,"417","67.90%",8.28823529411765
"Vallejo City Unified",70581,"Joseph H. Wardlaw Elementary",6110134,"Elementary Schools (Public)",27,"727","51.60%",13.2259259259259
"Vallejo City Unified",70581,"Lincoln Elementary",6051494,"Elementary Schools (Public)",4,"163","91.40%",4.275
"Vallejo City Unified",70581,"Loma Vista Environmental Science Academy",6051502,"Elementary Schools (Public)",14,"394","65.00%",9.68571428571429
"Vallejo City Unified",70581,"Mare Island Technology Academy",6116255,"Intermediate/Middle Schools (Public)",18,"352","61.60%",7.66111111111111
"Vallejo City Unified",70581,"Solano Widenmann Leadership Academy",6071302,"Elementary Schools (Public)",23,"673","73.30%",12.5695652173913
"Vallejo City Unified",70581,"Steffan Manor Elementary",6051544,"Elementary Schools (Public)",14,"458","79.30%",13.7142857142857
"Vallejo City Unified",70581,"Vallejo Charter",115469,"Elementary Schools (Public)",15,"401","59.10%",4.99333333333333
"Vallejo City Unified",70581,"Vallejo High",4838504,"High Schools (Public)",49,"1,448","71.80%",8.12244897959184
"West Contra Costa Unified",61796,"Bayview Elementary",6004600,"Elementary Schools (Public)",17,"371","54.70%",7.62352941176471
"West Contra Costa Unified",61796,"Betty Reid Soskin Middle",6061170,"Intermediate/Middle Schools (Public)",19,"450","57.60%",9.08947368421053
"West Contra Costa Unified",61796,"Cesar E. Chavez Elementary",6114094,"Elementary Schools (Public)",23,"432","55.80%",9.37391304347826
"West Contra Costa Unified",61796,"Collins Elementary",6004659,"Elementary Schools (Public)",18,"320","52.20%",16.4833333333333
"West Contra Costa Unified",61796,"Coronado Elementary",6004667,"Elementary Schools (Public)",16,"342","56.70%",16.14375
"West Contra Costa Unified",61796,"De Anza High",732164,"High Schools (Public)",62,"1,308","54.10%",8.28548387096774
"West Contra Costa Unified",61796,"Dover Elementary",6004691,"Elementary Schools (Public)",29,"526","48.50%",11.1551724137931
"West Contra Costa Unified",61796,"Edward M. Downer Elementary",6057210,"Elementary Schools (Public)",23,"471","50.50%",10.6260869565217
"West Contra Costa Unified",61796,"El Cerrito High",732941,"High Schools (Public)",64,"1,570","33.30%",7.2296875
"West Contra Costa Unified",61796,"Ellerhorst Elementary",6004733,"Elementary Schools (Public)",21,"334","26.90%",18.0809523809524
"West Contra Costa Unified",61796,"Fairmont Elementary",6004758,"Elementary Schools (Public)",26,"499","39.70%",9.50769230769231
"West Contra Costa Unified",61796,"Ford Elementary",6004766,"Elementary Schools (Public)",21,"395","56.70%",12.0761904761905
"West Contra Costa Unified",61796,"Fred T. Korematsu Middle",6057244,"Intermediate/Middle Schools (Public)",26,"677","32.10%",11.0461538461538
"West Contra Costa Unified",61796,"Grant Elementary",6004774,"Elementary Schools (Public)",31,"546","55.90%",8.21290322580645
"West Contra Costa Unified",61796,"Greenwood Academy",733253,"Continuation High Schools",15,"207","67.10%",14.56
"West Contra Costa Unified",61796,"Hanna Ranch Elementary",6112015,"Elementary Schools (Public)",19,"390","20.80%",15.0157894736842
"West Contra Costa Unified",61796,"Harding Elementary",6004782,"Elementary Schools (Public)",23,"461","29.10%",7.0304347826087
"West Contra Costa Unified",61796,"Helms Middle",6057228,"Intermediate/Middle Schools (Public)",31,"646","61.50%",7.90322580645161
"West Contra Costa Unified",61796,"Hercules High",730598,"High Schools (Public)",28,"762","29.00%",11.9892857142857
"West Contra Costa Unified",61796,"Hercules Middle",6119515,"Intermediate/Middle Schools (Public)",21,"619","23.30%",9.92857142857143
"West Contra Costa Unified",61796,"Highland Elementary",6004741,"Elementary Schools (Public)",20,"400","54.50%",13.7
"West Contra Costa Unified",61796,"John F. Kennedy High",733659,"High Schools (Public)",38,"824","60.10%",8.51578947368421
"West Contra Costa Unified",61796,"Kensington Elementary",6004808,"Elementary Schools (Public)",22,"432","6.90%",10.4727272727273
"West Contra Costa Unified",61796,"Lake Elementary",6004824,"Elementary Schools (Public)",16,"377","49.30%",10.525
"West Contra Costa Unified",61796,"Lincoln Elementary",6004832,"Elementary Schools (Public)",17,"331","58.30%",7.27647058823529
"West Contra Costa Unified",61796,"Lovonya DeJean Middle",6120885,"Intermediate/Middle Schools (Public)",15,"410","67.80%",5.19333333333333
"West Contra Costa Unified",61796,"Lupine Hills Elementary",6097141,"Elementary Schools (Public)",21,"373","37.50%",11.7190476190476
"West Contra Costa Unified",61796,"Madera Elementary",6004840,"Elementary Schools (Public)",22,"439","14.60%",9.26363636363636
"West Contra Costa Unified",61796,"Martin Luther King, Jr. Elementary",6004915,"Elementary Schools (Public)",22,"398","65.30%",8.95
"West Contra Costa Unified",61796,"Michelle Obama Elementary",6005045,"Elementary Schools (Public)",21,"408","51.50%",8.79047619047619
"West Contra Costa Unified",61796,"Middle College High",730291,"High Schools (Public)",8,"294","44.60%",18.625
"West Contra Costa Unified",61796,"Mira Vista Elementary",6004857,"Elementary Schools (Public)",24,"565","35.40%",9.6625
"West Contra Costa Unified",61796,"Montalvin Manor Elementary",6004865,"Elementary Schools (Public)",22,"499","45.70%",10.2
"West Contra Costa Unified",61796,"Murphy Elementary",6004873,"Elementary Schools (Public)",22,"384","52.10%",8.83636363636364
"West Contra Costa Unified",61796,"Nystrom Elementary",6004881,"Elementary Schools (Public)",20,"451","61.20%",6.76
"West Contra Costa Unified",61796,"Ohlone Elementary",6099717,"Elementary Schools (Public)",26,"469","21.70%",11.8269230769231
"West Contra Costa Unified",61796,"Olinda Elementary",6004899,"Elementary Schools (Public)",16,"339","27.70%",11.5375
"West Contra Costa Unified",61796,"Peres Elementary",6004907,"Elementary Schools (Public)",25,"561","56.70%",9.156
"West Contra Costa Unified",61796,"Pinole Middle",6057236,"Intermediate/Middle Schools (Public)",19,"408","46.10%",8.69473684210526
"West Contra Costa Unified",61796,"Pinole Valley High",735316,"High Schools (Public)",54,"1,316","45.20%",9.04444444444444
"West Contra Costa Unified",61796,"Richmond High",735902,"High Schools (Public)",66,"1,494","60.10%",6.95454545454545
"West Contra Costa Unified",61796,"Riverside Elementary",6004931,"Elementary Schools (Public)",16,"323","56.00%",12.25625
"West Contra Costa Unified",61796,"Shannon Elementary",6004956,"Elementary Schools (Public)",18,"345","35.40%",15.4166666666667
"West Contra Costa Unified",61796,"Sheldon Elementary",6004964,"Elementary Schools (Public)",17,"295","42.70%",12.9705882352941
"West Contra Costa Unified",61796,"Stege Elementary",6004972,"Elementary Schools (Public)",13,"216","77.30%",3.96153846153846
"West Contra Costa Unified",61796,"Stewart Elementary",6004980,"Elementary Schools (Public)",19,"357","32.20%",10.8263157894737
"West Contra Costa Unified",61796,"Tara Hills Elementary",6004998,"Elementary Schools (Public)",22,"361","48.80%",10.8681818181818
"West Contra Costa Unified",61796,"Valley View Elementary",6005003,"Elementary Schools (Public)",9,"257","34.20%",9.74444444444444
"West Contra Costa Unified",61796,"Verde Elementary",6005011,"Elementary Schools (Public)",17,"343","57.70%",7.28235294117647
"West Contra Costa Unified",61796,"Vista High (Alternative)",730325,"Alternative Schools of Choice",9,"468","43.60%",14.1
"West Contra Costa Unified",61796,"Washington Elementary",6005037,"Elementary Schools (Public)",16,"366","42.90%",12.19375
"West Contra Costa Unified",61796,"West County Mandarin",135434,"Elementary Schools (Public)",20,"349","28.40%",1.89
